Date,World,Transaction,Change,NewPremiumPoints,MoreInformation
"Jan 08, 2026 20:14","World 153","Premium Exchange",-1,13243,"Premium Exchange: Clay purchased (32)"
"Jan 08, 2026 20:10","World 153","Premium Exchange",-1,13244,"Premium Exchange: Clay purchased (48)"
"Jan 08, 2026 20:07","World 153","Premium Exchange",-1,13245,"Premium Exchange: Iron purchased (32)"
"Jan 08, 2026 20:07","World 153","Premium Exchange",-1,13246,"Premium Exchange: Clay purchased (32)"
"Jan 08, 2026 20:06","World 153","Premium Exchange",-1,13247,"Premium Exchange: Wood purchased (32)"
"Jan 08, 2026 20:05","World 153","Premium Exchange",-1,13248,"Premium Exchange: Clay purchased (34)"
"Jan 08, 2026 20:04","World 153","Premium Exchange",-1,13249,"Premium Exchange: Wood purchased (32)"
"Jan 08, 2026 20:03","World 153","Premium Exchange",-1,13250,"Premium Exchange: Iron purchased (33)"
"Jan 08, 2026 20:03","World 153","Premium Exchange",-1,13251,"Premium Exchange: Clay purchased (16)"
"Jan 08, 2026 20:02","World 153","Premium Exchange",-1,13252,"Premium Exchange: Clay purchased (32)"
"Jan 08, 2026 20:02","World 153","Premium Exchange",-1,13253,"Premium Exchange: Wood purchased (32)"
"Jan 08, 2026 19:56","World 153","Premium Exchange",-1,13254,"Premium Exchange: Clay purchased (32)"
"Jan 08, 2026 19:54","World 153","Premium Exchange",-1,13255,"Premium Exchange: Iron purchased (32)"
"Jan 08, 2026 19:54","World 153","Premium Exchange",-1,13256,"Premium Exchange: Clay purchased (32)"
"Jan 08, 2026 19:53","World 153","Premium Exchange",-1,13257,"Premium Exchange: Wood purchased (32)"
"Jan 08, 2026 19:50","World 153","Premium Exchange",-1,13258,"Premium Exchange: Wood purchased (32)"
"Jan 08, 2026 19:49","World 153","Premium Exchange",-1,13259,"Premium Exchange: Iron purchased (32)"
"Jan 08, 2026 19:48","World 153","Premium Exchange",-1,13260,"Premium Exchange: Clay purchased (32)"
"Jan 08, 2026 19:47","World 153","Premium Exchange",-1,13261,"Premium Exchange: Iron purchased (48)"
"Jan 08, 2026 19:46","World 153","Premium Exchange",-1,13262,"Premium Exchange: Clay purchased (32)"
"Jan 08, 2026 19:45","World 153","Premium Exchange",-1,13263,"Premium Exchange: Wood purchased (32)"
"Jan 08, 2026 19:44","World 153","Premium Exchange",-1,13264,"Premium Exchange: Iron purchased (32)"
"Jan 08, 2026 19:44","World 153","Premium Exchange",-1,13265,"Premium Exchange: Clay purchased (32)"
"Jan 08, 2026 19:44","World 153","Premium Exchange",-1,13266,"Premium Exchange: Wood purchased (32)"
"Jan 08, 2026 19:42","World 153","Premium Exchange",-1,13267,"Premium Exchange: Iron purchased (32)"
"Jan 08, 2026 19:42","World 153","Premium Exchange",-1,13268,"Premium Exchange: Wood purchased (32)"
"Jan 08, 2026 19:41","World 153","Premium Exchange",-1,13269,"Premium Exchange: Clay purchased (32)"
"Jan 08, 2026 19:40","World 153","Premium Exchange",-1,13270,"Premium Exchange: Iron purchased (32)"
"Jan 08, 2026 19:40","World 153","Premium Exchange",-1,13271,"Premium Exchange: Wood purchased (32)"
"Jan 08, 2026 19:39","World 153","Premium Exchange",-1,13272,"Premium Exchange: Clay purchased (32)"
"Jan 08, 2026 19:38","World 153","Premium Exchange",-1,13273,"Premium Exchange: Iron purchased (32)"
"Jan 08, 2026 19:38","World 153","Premium Exchange",-1,13274,"Premium Exchange: Wood purchased (32)"
"Jan 08, 2026 19:37","World 153","Premium Exchange",-1,13275,"Premium Exchange: Clay purchased (32)"
"Jan 07, 2026 11:47","World 147","Points redeemed",-10,13276,"Trade resources with the village merchant"
"Jan 07, 2026 11:14","World 147","Points redeemed",-10,13286,"Trade resources with the village merchant"
"Jan 07, 2026 08:30","World 147","Points redeemed",-10,13296,"Trade resources with the village merchant"
"Jan 07, 2026 08:29","World 147","Points redeemed",-10,13306,"Trade resources with the village merchant"
"Jan 07, 2026 08:20","World 147","Points redeemed",-10,13316,"Instant completion - Warehouse (level 29)"
"Jan 07, 2026 08:15","World 147","Points redeemed",-10,13326,"Instant completion - Warehouse (level 28)"
"Jan 07, 2026 08:13","World 147","Points redeemed",-10,13336,"Construction time reduction - en147 - Warehouse (level 28)"
"Jan 07, 2026 08:13","World 147","Points redeemed",-10,13346,"Construction time reduction - en147 - Warehouse (level 28)"
"Jan 07, 2026 08:13","World 147","Points redeemed",-10,13356,"Construction time reduction - en147 - Warehouse (level 28)"
"Jan 07, 2026 08:13","World 147","Points redeemed",-10,13366,"Construction time reduction - en147 - Warehouse (level 28)"
"Jan 07, 2026 08:13","World 147","Points redeemed",-10,13376,"Construction time reduction - en147 - Warehouse (level 29)"
"Jan 07, 2026 08:13","World 147","Points redeemed",-10,13386,"Construction time reduction - en147 - Warehouse (level 29)"
"Jan 07, 2026 08:12","World 147","Points redeemed",-10,13396,"Construction time reduction - en147 - Warehouse (level 29)"
"Jan 07, 2026 08:12","World 147","Points redeemed",-10,13406,"Construction time reduction - en147 - Warehouse (level 29)"
"Jan 07, 2026 08:12","World 147","Points redeemed",-10,13416,"Construction time reduction - en147 - Warehouse (level 30)"
"Jan 07, 2026 08:12","World 147","Points redeemed",-10,13426,"Construction time reduction - en147 - Warehouse (level 30)"
"Jan 07, 2026 08:12","World 147","Points redeemed",-10,13436,"Construction time reduction - en147 - Warehouse (level 30)"
"Jan 07, 2026 08:12","World 147","Points redeemed",-10,13446,"Construction time reduction - en147 - Warehouse (level 30)"
"Jan 07, 2026 08:12","World 147","Points redeemed",-10,13456,"Construction time reduction - en147 - Warehouse (level 30)"
"Jan 07, 2026 08:12","World 147","Points redeemed",-10,13466,"Construction time reduction - en147 - Warehouse (level 30)"
"Jan 07, 2026 08:12","World 147","Points redeemed",-10,13476,"Construction time reduction - en147 - Warehouse (level 29)"
"Jan 07, 2026 08:12","World 147","Points redeemed",-10,13486,"Construction time reduction - en147 - Warehouse (level 29)"
"Jan 07, 2026 08:12","World 147","Points redeemed",-10,13496,"Construction time reduction - en147 - Warehouse (level 28)"
"Jan 07, 2026 08:12","World 147","Points redeemed",-10,13506,"Construction time reduction - en147 - Warehouse (level 28)"
"Jan 07, 2026 08:04","World 147","Points redeemed",-10,13516,"Instant completion - Warehouse (level 27)"
"Jan 07, 2026 08:04","World 147","Points redeemed",-10,13526,"Instant completion - Farm (level 29)"
"Jan 07, 2026 08:04","World 147","Points redeemed",-10,13536,"Construction time reduction - en147 - Warehouse (level 27)"
"Jan 07, 2026 08:04","World 147","Points redeemed",-10,13546,"Construction time reduction - en147 - Warehouse (level 27)"
"Jan 07, 2026 08:04","World 147","Points redeemed",-10,13556,"Construction time reduction - en147 - Warehouse (level 27)"
"Jan 07, 2026 08:04","World 147","Points redeemed",-10,13566,"Construction time reduction - en147 - Warehouse (level 27)"
"Jan 07, 2026 08:04","World 147","Points redeemed",-10,13576,"Construction time reduction - en147 - Warehouse (level 27)"
"Jan 07, 2026 08:04","World 147","Points redeemed",-10,13586,"Construction time reduction - en147 - Warehouse (level 27)"
"Jan 07, 2026 08:04","World 147","Points redeemed",-10,13596,"Construction time reduction - en147 - Farm (level 29)"
"Jan 07, 2026 08:04","World 147","Points redeemed",-10,13606,"Construction time reduction - en147 - Farm (level 29)"
"Jan 07, 2026 08:04","World 147","Points redeemed",-10,13616,"Construction time reduction - en147 - Farm (level 29)"
"Jan 07, 2026 08:04","World 147","Points redeemed",-10,13626,"Construction time reduction - en147 - Farm (level 29)"
"Jan 07, 2026 08:04","World 147","Points redeemed",-10,13636,"Construction time reduction - en147 - Farm (level 29)"
"Jan 07, 2026 08:04","World 147","Points redeemed",-10,13646,"Construction time reduction - en147 - Farm (level 29)"
"Jan 07, 2026 08:04","World 147","Points redeemed",-10,13656,"Construction time reduction - en147 - Farm (level 29)"
"Jan 07, 2026 07:48","World 147","Points redeemed",-10,13666,"Construction time reduction - en147 - Farm (level 30)"
"Jan 07, 2026 07:48","World 147","Points redeemed",-10,13676,"Construction time reduction - en147 - Farm (level 30)"
"Jan 07, 2026 07:48","World 147","Points redeemed",-10,13686,"Construction time reduction - en147 - Farm (level 30)"
"Jan 06, 2026 23:32","World 147","Points redeemed",-10,13696,"Construction time reduction - en147 - Farm (level 27)"
"Jan 06, 2026 23:32","World 147","Points redeemed",-10,13706,"Construction time reduction - en147 - Farm (level 27)"
"Jan 06, 2026 23:32","World 147","Points redeemed",-10,13716,"Construction time reduction - en147 - Farm (level 27)"
"Jan 06, 2026 23:32","World 147","Points redeemed",-10,13726,"Construction time reduction - en147 - Farm (level 27)"
"Jan 06, 2026 23:32","World 147","Points redeemed",-10,13736,"Construction time reduction - en147 - Farm (level 27)"
"Jan 06, 2026 23:32","World 147","Points redeemed",-10,13746,"Construction time reduction - en147 - Farm (level 27)"
"Jan 06, 2026 23:32","World 147","Points redeemed",-10,13756,"Construction time reduction - en147 - Farm (level 27)"
"Jan 06, 2026 08:53","World 147","Points redeemed",-10,13766,"Instant completion - Farm (level 17)"
